User ID,Session ID,Event Time,Event,Device,Region,Channel,Product Category,Revenue,Bonus Flag
USR-01788,SES-01788,2025-12-18 10:50:12.543247,Purchase,Tablet,North,Social Media,Home,116.85,No
USR-01789,SES-01789,2026-01-07 19:49:58.970843,Browse,Tablet,West,Social Media,Fashion,0.0,Yes
USR-01790,SES-01790,2025-12-12 16:55:13.692790,Browse,Desktop,South,Organic,Home,0.0,Yes
USR-01791,SES-01791,2025-12-28 03:49:18.172645,Browse,Desktop,South,Social Media,Fashion,0.0,Yes
USR-01791,SES-01791,2025-12-28 03:54:18.172645,Add to Cart,Desktop,South,Social Media,Fashion,0.0,Yes
USR-01791,SES-01791,2025-12-28 03:57:18.172645,Checkout,Desktop,South,Social Media,Fashion,0.0,Yes
USR-01791,SES-01791,2025-12-28 04:00:18.172645,Purchase,Desktop,South,Social Media,Fashion,346.91,No
USR-01792,SES-01792,2025-12-20 03:52:22.634491,Browse,Mobile,West,Email,Fashion,0.0,Yes
USR-01792,SES-01792,2025-12-20 03:56:22.634491,Add to Cart,Mobile,West,Email,Fashion,0.0,Yes
USR-01793,SES-01793,2025-12-15 06:13:06.759453,Browse,Tablet,East,Organic,Beauty,0.0,Yes
USR-01793,SES-01793,2025-12-15 06:16:06.759453,Add to Cart,Tablet,East,Organic,Beauty,0.0,Yes
USR-01794,SES-01794,2025-12-20 19:46:07.833899,Browse,Desktop,West,Organic,Beauty,0.0,Yes
USR-01794,SES-01794,2025-12-20 19:48:07.833899,Add to Cart,Desktop,West,Organic,Beauty,0.0,Yes
USR-01795,SES-01795,2025-12-22 20:56:46.068131,Browse,Tablet,West,Google Ads,Sports,0.0,Yes
USR-01796,SES-01796,2025-12-18 11:51:40.270456,Browse,Desktop,East,Organic,Sports,0.0,Yes
USR-01796,SES-01796,2025-12-18 11:53:40.270456,Add to Cart,Desktop,East,Organic,Sports,0.0,Yes
USR-01796,SES-01796,2025-12-18 11:58:40.270456,Checkout,Desktop,East,Organic,Sports,0.0,Yes
USR-01796,SES-01796,2025-12-18 12:00:40.270456,Purchase,Desktop,East,Organic,Sports,446.67,No
USR-01797,SES-01797,2025-12-27 07:43:48.193240,Browse,Mobile,South,Google Ads,Home,0.0,Yes
USR-01797,SES-01797,2025-12-27 07:48:48.193240,Add to Cart,Mobile,South,Google Ads,Home,0.0,Yes
USR-01798,SES-01798,2025-12-16 21:33:40.490706,Browse,Tablet,East,Google Ads,Home,0.0,Yes
USR-01798,SES-01798,2025-12-16 21:38:40.490706,Add to Cart,Tablet,East,Google Ads,Home,0.0,Yes
USR-01798,SES-01798,2025-12-16 21:42:40.490706,Checkout,Tablet,East,Google Ads,Home,0.0,Yes
USR-01799,SES-01799,2025-12-10 13:04:26.348164,Browse,Mobile,North,Organic,Electronics,0.0,Yes
USR-01799,SES-01799,2025-12-10 13:07:26.348164,Add to Cart,Mobile,North,Organic,Electronics,0.0,Yes
USR-01799,SES-01799,2025-12-10 13:09:26.348164,Checkout,Mobile,North,Organic,Electronics,0.0,Yes
USR-01800,SES-01800,2025-12-12 22:52:56.871203,Browse,Mobile,North,Google Ads,Sports,0.0,Yes
USR-01801,SES-01801,2025-12-24 04:47:03.586177,Browse,Mobile,South,Google Ads,Sports,0.0,Yes
USR-01801,SES-01801,2025-12-24 04:52:03.586177,Add to Cart,Mobile,South,Google Ads,Sports,0.0,Yes
USR-01802,SES-01802,2025-12-24 16:12:54.632108,Browse,Mobile,East,Google Ads,Electronics,0.0,Yes
USR-01802,SES-01802,2025-12-24 16:17:54.632108,Add to Cart,Mobile,East,Google Ads,Electronics,0.0,Yes
USR-01802,SES-01802,2025-12-24 16:19:54.632108,Checkout,Mobile,East,Google Ads,Electronics,0.0,Yes
USR-01802,SES-01802,2025-12-24 16:24:54.632108,Purchase,Mobile,East,Google Ads,Electronics,334.09,No
USR-01803,SES-01803,2026-01-04 23:39:00.250436,Browse,Desktop,East,Email,Fashion,0.0,Yes
USR-01803,SES-01803,2026-01-04 23:43:00.250436,Add to Cart,Desktop,East,Email,Fashion,0.0,Yes
USR-01803,SES-01803,2026-01-04 23:47:00.250436,Checkout,Desktop,East,Email,Fashion,0.0,Yes
USR-01803,SES-01803,2026-01-04 23:50:00.250436,Purchase,Desktop,East,Email,Fashion,149.77,No
USR-01804,SES-01804,2025-12-31 20:01:17.449270,Browse,Desktop,West,Email,Beauty,0.0,Yes
USR-01804,SES-01804,2025-12-31 20:05:17.449270,Add to Cart,Desktop,West,Email,Beauty,0.0,Yes
USR-01805,SES-01805,2025-12-23 18:08:02.552134,Browse,Desktop,East,Google Ads,Sports,0.0,Yes
USR-01806,SES-01806,2026-01-05 23:42:15.585814,Browse,Tablet,North,Email,Electronics,0.0,Yes
USR-01807,SES-01807,2025-12-24 21:02:07.839420,Browse,Desktop,West,Google Ads,Home,0.0,Yes
USR-01807,SES-01807,2025-12-24 21:06:07.839420,Add to Cart,Desktop,West,Google Ads,Home,0.0,Yes
USR-01807,SES-01807,2025-12-24 21:11:07.839420,Checkout,Desktop,West,Google Ads,Home,0.0,Yes
USR-01807,SES-01807,2025-12-24 21:16:07.839420,Purchase,Desktop,West,Google Ads,Home,364.57,No
USR-01808,SES-01808,2026-01-05 09:28:30.073202,Browse,Mobile,North,Google Ads,Beauty,0.0,Yes
USR-01809,SES-01809,2025-12-28 05:36:08.423937,Browse,Tablet,South,Social Media,Home,0.0,Yes
USR-01809,SES-01809,2025-12-28 05:40:08.423937,Add to Cart,Tablet,South,Social Media,Home,0.0,Yes
USR-01810,SES-01810,2025-12-30 04:02:21.100398,Browse,Mobile,East,Email,Sports,0.0,Yes
USR-01810,SES-01810,2025-12-30 04:04:21.100398,Add to Cart,Mobile,East,Email,Sports,0.0,Yes
USR-01811,SES-01811,2025-12-20 02:48:43.026478,Browse,Mobile,East,Organic,Home,0.0,Yes
USR-01811,SES-01811,2025-12-20 02:51:43.026478,Add to Cart,Mobile,East,Organic,Home,0.0,Yes
USR-01811,SES-01811,2025-12-20 02:56:43.026478,Checkout,Mobile,East,Organic,Home,0.0,Yes
USR-01811,SES-01811,2025-12-20 03:01:43.026478,Purchase,Mobile,East,Organic,Home,421.55,No
USR-01812,SES-01812,2025-12-14 14:09:09.611027,Browse,Tablet,East,Email,Beauty,0.0,Yes
USR-01813,SES-01813,2025-12-13 16:46:02.569184,Browse,Desktop,South,Email,Beauty,0.0,Yes
USR-01813,SES-01813,2025-12-13 16:51:02.569184,Add to Cart,Desktop,South,Email,Beauty,0.0,Yes
USR-01813,SES-01813,2025-12-13 16:53:02.569184,Checkout,Desktop,South,Email,Beauty,0.0,Yes
USR-01814,SES-01814,2025-12-31 12:54:33.252247,Browse,Tablet,East,Google Ads,Beauty,0.0,Yes
USR-01815,SES-01815,2025-12-23 03:29:55.757064,Browse,Mobile,East,Email,Fashion,0.0,Yes
USR-01815,SES-01815,2025-12-23 03:34:55.757064,Add to Cart,Mobile,East,Email,Fashion,0.0,Yes
USR-01816,SES-01816,2025-12-13 16:57:51.889037,Browse,Mobile,West,Email,Beauty,0.0,Yes
USR-01816,SES-01816,2025-12-13 17:00:51.889037,Add to Cart,Mobile,West,Email,Beauty,0.0,Yes
USR-01816,SES-01816,2025-12-13 17:05:51.889037,Checkout,Mobile,West,Email,Beauty,0.0,Yes
USR-01816,SES-01816,2025-12-13 17:07:51.889037,Purchase,Mobile,West,Email,Beauty,456.57,No
USR-01817,SES-01817,2025-12-23 07:57:15.110990,Browse,Desktop,North,Social Media,Sports,0.0,Yes
USR-01817,SES-01817,2025-12-23 07:59:15.110990,Add to Cart,Desktop,North,Social Media,Sports,0.0,Yes
USR-01817,SES-01817,2025-12-23 08:04:15.110990,Checkout,Desktop,North,Social Media,Sports,0.0,Yes
USR-01818,SES-01818,2025-12-11 04:47:05.427830,Browse,Tablet,West,Google Ads,Sports,0.0,Yes
USR-01819,SES-01819,2026-01-03 18:53:34.133720,Browse,Mobile,East,Organic,Sports,0.0,Yes
USR-01820,SES-01820,2026-01-05 23:05:51.334931,Browse,Mobile,North,Social Media,Electronics,0.0,Yes
USR-01821,SES-01821,2025-12-12 21:47:10.069846,Browse,Mobile,West,Organic,Home,0.0,Yes
USR-01821,SES-01821,2025-12-12 21:51:10.069846,Add to Cart,Mobile,West,Organic,Home,0.0,Yes
USR-01822,SES-01822,2025-12-12 14:49:51.366787,Browse,Mobile,West,Email,Beauty,0.0,Yes
USR-01822,SES-01822,2025-12-12 14:54:51.366787,Add to Cart,Mobile,West,Email,Beauty,0.0,Yes
USR-01823,SES-01823,2025-12-24 22:32:43.755096,Browse,Desktop,East,Organic,Beauty,0.0,Yes
USR-01823,SES-01823,2025-12-24 22:34:43.755096,Add to Cart,Desktop,East,Organic,Beauty,0.0,Yes
USR-01823,SES-01823,2025-12-24 22:39:43.755096,Checkout,Desktop,East,Organic,Beauty,0.0,Yes
USR-01824,SES-01824,2026-01-02 14:58:29.628488,Browse,Tablet,West,Organic,Electronics,0.0,Yes
USR-01825,SES-01825,2026-01-04 04:11:17.294362,Browse,Desktop,North,Social Media,Fashion,0.0,Yes
USR-01825,SES-01825,2026-01-04 04:14:17.294362,Add to Cart,Desktop,North,Social Media,Fashion,0.0,Yes
USR-01826,SES-01826,2025-12-23 05:06:24.203299,Browse,Desktop,East,Social Media,Beauty,0.0,Yes
USR-01826,SES-01826,2025-12-23 05:09:24.203299,Add to Cart,Desktop,East,Social Media,Beauty,0.0,Yes
USR-01826,SES-01826,2025-12-23 05:11:24.203299,Checkout,Desktop,East,Social Media,Beauty,0.0,Yes
USR-01827,SES-01827,2025-12-25 01:42:03.637033,Browse,Tablet,North,Email,Home,0.0,Yes
USR-01827,SES-01827,2025-12-25 01:44:03.637033,Add to Cart,Tablet,North,Email,Home,0.0,Yes
USR-01827,SES-01827,2025-12-25 01:47:03.637033,Checkout,Tablet,North,Email,Home,0.0,Yes
USR-01827,SES-01827,2025-12-25 01:51:03.637033,Purchase,Tablet,North,Email,Home,132.08,No
USR-01828,SES-01828,2025-12-24 06:09:57.998085,Browse,Desktop,East,Organic,Home,0.0,Yes
USR-01829,SES-01829,2025-12-12 04:41:32.881645,Browse,Tablet,East,Google Ads,Electronics,0.0,Yes
USR-01829,SES-01829,2025-12-12 04:43:32.881645,Add to Cart,Tablet,East,Google Ads,Electronics,0.0,Yes
USR-01829,SES-01829,2025-12-12 04:46:32.881645,Checkout,Tablet,East,Google Ads,Electronics,0.0,Yes
USR-01830,SES-01830,2026-01-02 13:30:21.665860,Browse,Tablet,South,Email,Beauty,0.0,Yes
USR-01830,SES-01830,2026-01-02 13:34:21.665860,Add to Cart,Tablet,South,Email,Beauty,0.0,Yes
USR-01830,SES-01830,2026-01-02 13:39:21.665860,Checkout,Tablet,South,Email,Beauty,0.0,Yes
USR-01831,SES-01831,2025-12-24 20:16:17.840392,Browse,Tablet,West,Organic,Electronics,0.0,Yes
USR-01831,SES-01831,2025-12-24 20:21:17.840392,Add to Cart,Tablet,West,Organic,Electronics,0.0,Yes
USR-01832,SES-01832,2025-12-26 18:40:00.732594,Browse,Desktop,West,Organic,Sports,0.0,Yes
USR-01832,SES-01832,2025-12-26 18:44:00.732594,Add to Cart,Desktop,West,Organic,Sports,0.0,Yes
USR-01833,SES-01833,2025-12-22 19:12:01.663956,Browse,Mobile,North,Social Media,Home,0.0,Yes
USR-01833,SES-01833,2025-12-22 19:17:01.663956,Add to Cart,Mobile,North,Social Media,Home,0.0,Yes
USR-01834,SES-01834,2025-12-28 17:33:29.495534,Browse,Mobile,East,Google Ads,Fashion,0.0,Yes
USR-01835,SES-01835,2025-12-20 07:20:07.177301,Browse,Tablet,North,Email,Sports,0.0,Yes
USR-01835,SES-01835,2025-12-20 07:22:07.177301,Add to Cart,Tablet,North,Email,Sports,0.0,Yes
USR-01836,SES-01836,2026-01-05 18:19:20.282642,Browse,Desktop,West,Social Media,Home,0.0,Yes
USR-01837,SES-01837,2025-12-20 02:23:32.507323,Browse,Mobile,East,Google Ads,Beauty,0.0,Yes
USR-01837,SES-01837,2025-12-20 02:26:32.507323,Add to Cart,Mobile,East,Google Ads,Beauty,0.0,Yes
USR-01838,SES-01838,2026-01-07 05:24:18.391078,Browse,Tablet,West,Organic,Electronics,0.0,Yes
USR-01838,SES-01838,2026-01-07 05:29:18.391078,Add to Cart,Tablet,West,Organic,Electronics,0.0,Yes
USR-01838,SES-01838,2026-01-07 05:32:18.391078,Checkout,Tablet,West,Organic,Electronics,0.0,Yes
USR-01839,SES-01839,2026-01-01 04:34:33.931832,Browse,Desktop,South,Organic,Beauty,0.0,Yes
USR-01839,SES-01839,2026-01-01 04:36:33.931832,Add to Cart,Desktop,South,Organic,Beauty,0.0,Yes
USR-01840,SES-01840,2025-12-12 02:24:05.605581,Browse,Desktop,North,Google Ads,Fashion,0.0,Yes
USR-01840,SES-01840,2025-12-12 02:26:05.605581,Add to Cart,Desktop,North,Google Ads,Fashion,0.0,Yes
USR-01841,SES-01841,2025-12-13 09:31:11.611834,Browse,Mobile,North,Google Ads,Electronics,0.0,Yes
USR-01841,SES-01841,2025-12-13 09:33:11.611834,Add to Cart,Mobile,North,Google Ads,Electronics,0.0,Yes
USR-01841,SES-01841,2025-12-13 09:38:11.611834,Checkout,Mobile,North,Google Ads,Electronics,0.0,Yes
USR-01841,SES-01841,2025-12-13 09:41:11.611834,Purchase,Mobile,North,Google Ads,Electronics,178.08,No
USR-01842,SES-01842,2025-12-22 11:27:54.957361,Browse,Desktop,North,Email,Beauty,0.0,Yes
USR-01842,SES-01842,2025-12-22 11:30:54.957361,Add to Cart,Desktop,North,Email,Beauty,0.0,Yes
USR-01842,SES-01842,2025-12-22 11:35:54.957361,Checkout,Desktop,North,Email,Beauty,0.0,Yes
USR-01843,SES-01843,2025-12-15 23:18:13.481301,Browse,Desktop,West,Google Ads,Home,0.0,Yes
USR-01844,SES-01844,2025-12-29 13:49:21.416431,Browse,Tablet,East,Social Media,Beauty,0.0,Yes
USR-01844,SES-01844,2025-12-29 13:52:21.416431,Add to Cart,Tablet,East,Social Media,Beauty,0.0,Yes
USR-01844,SES-01844,2025-12-29 13:54:21.416431,Checkout,Tablet,East,Social Media,Beauty,0.0,Yes
USR-01844,SES-01844,2025-12-29 13:56:21.416431,Purchase,Tablet,East,Social Media,Beauty,418.83,No
USR-01845,SES-01845,2026-01-01 15:20:27.836496,Browse,Mobile,West,Organic,Beauty,0.0,Yes
USR-01845,SES-01845,2026-01-01 15:23:27.836496,Add to Cart,Mobile,West,Organic,Beauty,0.0,Yes
USR-01845,SES-01845,2026-01-01 15:27:27.836496,Checkout,Mobile,West,Organic,Beauty,0.0,Yes
USR-01846,SES-01846,2025-12-15 12:58:59.009929,Browse,Desktop,West,Google Ads,Electronics,0.0,Yes
USR-01846,SES-01846,2025-12-15 13:01:59.009929,Add to Cart,Desktop,West,Google Ads,Electronics,0.0,Yes
USR-01846,SES-01846,2025-12-15 13:03:59.009929,Checkout,Desktop,West,Google Ads,Electronics,0.0,Yes
USR-01846,SES-01846,2025-12-15 13:08:59.009929,Purchase,Desktop,West,Google Ads,Electronics,213.37,No
USR-01847,SES-01847,2026-01-05 02:14:15.964991,Browse,Mobile,North,Email,Electronics,0.0,Yes
USR-01847,SES-01847,2026-01-05 02:18:15.964991,Add to Cart,Mobile,North,Email,Electronics,0.0,Yes
USR-01848,SES-01848,2025-12-16 08:18:09.591119,Browse,Tablet,South,Organic,Beauty,0.0,Yes
USR-01848,SES-01848,2025-12-16 08:22:09.591119,Add to Cart,Tablet,South,Organic,Beauty,0.0,Yes
USR-01848,SES-01848,2025-12-16 08:25:09.591119,Checkout,Tablet,South,Organic,Beauty,0.0,Yes
USR-01849,SES-01849,2025-12-31 13:18:25.262906,Browse,Desktop,West,Organic,Sports,0.0,Yes
USR-01849,SES-01849,2025-12-31 13:23:25.262906,Add to Cart,Desktop,West,Organic,Sports,0.0,Yes
USR-01850,SES-01850,2025-12-24 17:03:46.553056,Browse,Tablet,South,Social Media,Fashion,0.0,Yes
USR-01850,SES-01850,2025-12-24 17:07:46.553056,Add to Cart,Tablet,South,Social Media,Fashion,0.0,Yes
USR-01850,SES-01850,2025-12-24 17:11:46.553056,Checkout,Tablet,South,Social Media,Fashion,0.0,Yes
USR-01850,SES-01850,2025-12-24 17:15:46.553056,Purchase,Tablet,South,Social Media,Fashion,404.85,No
USR-01851,SES-01851,2026-01-03 13:03:39.489633,Browse,Mobile,East,Google Ads,Electronics,0.0,Yes
USR-01852,SES-01852,2025-12-13 01:15:06.753002,Browse,Tablet,West,Email,Beauty,0.0,Yes
USR-01852,SES-01852,2025-12-13 01:17:06.753002,Add to Cart,Tablet,West,Email,Beauty,0.0,Yes
USR-01853,SES-01853,2026-01-01 03:13:37.756344,Browse,Tablet,West,Google Ads,Sports,0.0,Yes
USR-01854,SES-01854,2025-12-22 18:24:10.877750,Browse,Mobile,South,Google Ads,Fashion,0.0,Yes
USR-01854,SES-01854,2025-12-22 18:26:10.877750,Add to Cart,Mobile,South,Google Ads,Fashion,0.0,Yes
USR-01854,SES-01854,2025-12-22 18:29:10.877750,Checkout,Mobile,South,Google Ads,Fashion,0.0,Yes
USR-01855,SES-01855,2026-01-01 11:53:06.492119,Browse,Mobile,West,Email,Beauty,0.0,Yes
USR-01855,SES-01855,2026-01-01 11:56:06.492119,Add to Cart,Mobile,West,Email,Beauty,0.0,Yes
USR-01856,SES-01856,2026-01-02 13:46:25.419155,Browse,Mobile,West,Social Media,Fashion,0.0,Yes
USR-01857,SES-01857,2025-12-17 11:03:50.728342,Browse,Desktop,West,Email,Sports,0.0,Yes
USR-01857,SES-01857,2025-12-17 11:05:50.728342,Add to Cart,Desktop,West,Email,Sports,0.0,Yes
USR-01858,SES-01858,2025-12-30 11:53:15.662905,Browse,Tablet,West,Social Media,Beauty,0.0,Yes
USR-01858,SES-01858,2025-12-30 11:55:15.662905,Add to Cart,Tablet,West,Social Media,Beauty,0.0,Yes
USR-01859,SES-01859,2025-12-10 21:47:38.022031,Browse,Desktop,North,Social Media,Fashion,0.0,Yes
USR-01860,SES-01860,2025-12-17 18:19:20.832556,Browse,Mobile,West,Social Media,Electronics,0.0,Yes
USR-01861,SES-01861,2025-12-22 15:13:18.392509,Browse,Tablet,North,Google Ads,Beauty,0.0,Yes
USR-01861,SES-01861,2025-12-22 15:17:18.392509,Add to Cart,Tablet,North,Google Ads,Beauty,0.0,Yes
USR-01862,SES-01862,2025-12-30 07:31:55.124631,Browse,Desktop,South,Social Media,Beauty,0.0,Yes
USR-01862,SES-01862,2025-12-30 07:33:55.124631,Add to Cart,Desktop,South,Social Media,Beauty,0.0,Yes
USR-01862,SES-01862,2025-12-30 07:35:55.124631,Checkout,Desktop,South,Social Media,Beauty,0.0,Yes
USR-01862,SES-01862,2025-12-30 07:40:55.124631,Purchase,Desktop,South,Social Media,Beauty,214.97,No
USR-01863,SES-01863,2025-12-24 19:33:27.565224,Browse,Mobile,East,Email,Electronics,0.0,Yes
USR-01863,SES-01863,2025-12-24 19:37:27.565224,Add to Cart,Mobile,East,Email,Electronics,0.0,Yes
USR-01864,SES-01864,2026-01-02 22:20:40.661680,Browse,Desktop,North,Email,Fashion,0.0,Yes
USR-01864,SES-01864,2026-01-02 22:23:40.661680,Add to Cart,Desktop,North,Email,Fashion,0.0,Yes
USR-01865,SES-01865,2026-01-08 08:28:37.658138,Browse,Mobile,South,Social Media,Beauty,0.0,Yes
USR-01865,SES-01865,2026-01-08 08:30:37.658138,Add to Cart,Mobile,South,Social Media,Beauty,0.0,Yes
USR-01865,SES-01865,2026-01-08 08:33:37.658138,Checkout,Mobile,South,Social Media,Beauty,0.0,Yes
USR-01865,SES-01865,2026-01-08 08:36:37.658138,Purchase,Mobile,South,Social Media,Beauty,99.05,No
USR-01866,SES-01866,2025-12-29 00:33:40.629778,Browse,Desktop,South,Organic,Electronics,0.0,Yes
USR-01866,SES-01866,2025-12-29 00:38:40.629778,Add to Cart,Desktop,South,Organic,Electronics,0.0,Yes
USR-01866,SES-01866,2025-12-29 00:41:40.629778,Checkout,Desktop,South,Organic,Electronics,0.0,Yes
USR-01867,SES-01867,2025-12-31 21:39:42.333060,Browse,Mobile,South,Organic,Beauty,0.0,Yes
USR-01867,SES-01867,2025-12-31 21:41:42.333060,Add to Cart,Mobile,South,Organic,Beauty,0.0,Yes
USR-01868,SES-01868,2026-01-05 20:55:41.985932,Browse,Tablet,West,Email,Beauty,0.0,Yes
USR-01868,SES-01868,2026-01-05 20:59:41.985932,Add to Cart,Tablet,West,Email,Beauty,0.0,Yes
USR-01869,SES-01869,2025-12-13 10:00:17.947664,Browse,Tablet,North,Social Media,Electronics,0.0,Yes
USR-01869,SES-01869,2025-12-13 10:02:17.947664,Add to Cart,Tablet,North,Social Media,Electronics,0.0,Yes
USR-01869,SES-01869,2025-12-13 10:07:17.947664,Checkout,Tablet,North,Social Media,Electronics,0.0,Yes
USR-01869,SES-01869,2025-12-13 10:09:17.947664,Purchase,Tablet,North,Social Media,Electronics,163.16,No
USR-01870,SES-01870,2025-12-28 12:47:28.137565,Browse,Tablet,South,Organic,Home,0.0,Yes
USR-01871,SES-01871,2025-12-23 18:00:23.875254,Browse,Desktop,East,Google Ads,Beauty,0.0,Yes
USR-01871,SES-01871,2025-12-23 18:05:23.875254,Add to Cart,Desktop,East,Google Ads,Beauty,0.0,Yes
USR-01871,SES-01871,2025-12-23 18:07:23.875254,Checkout,Desktop,East,Google Ads,Beauty,0.0,Yes
USR-01871,SES-01871,2025-12-23 18:11:23.875254,Purchase,Desktop,East,Google Ads,Beauty,64.82,No
USR-01872,SES-01872,2025-12-10 20:55:01.122042,Browse,Mobile,North,Organic,Electronics,0.0,Yes
USR-01873,SES-01873,2025-12-21 07:47:56.566612,Browse,Tablet,North,Google Ads,Sports,0.0,Yes
USR-01873,SES-01873,2025-12-21 07:50:56.566612,Add to Cart,Tablet,North,Google Ads,Sports,0.0,Yes
USR-01874,SES-01874,2025-12-25 01:40:23.865350,Browse,Mobile,West,Social Media,Fashion,0.0,Yes
USR-01874,SES-01874,2025-12-25 01:45:23.865350,Add to Cart,Mobile,West,Social Media,Fashion,0.0,Yes
USR-01874,SES-01874,2025-12-25 01:47:23.865350,Checkout,Mobile,West,Social Media,Fashion,0.0,Yes
USR-01875,SES-01875,2025-12-19 17:45:03.712392,Browse,Mobile,North,Google Ads,Home,0.0,Yes
USR-01876,SES-01876,2025-12-12 10:51:21.326143,Browse,Mobile,West,Email,Fashion,0.0,Yes
USR-01876,SES-01876,2025-12-12 10:54:21.326143,Add to Cart,Mobile,West,Email,Fashion,0.0,Yes
USR-01877,SES-01877,2025-12-27 22:41:34.831886,Browse,Desktop,West,Google Ads,Fashion,0.0,Yes
USR-01877,SES-01877,2025-12-27 22:43:34.831886,Add to Cart,Desktop,West,Google Ads,Fashion,0.0,Yes
USR-01878,SES-01878,2025-12-27 16:57:15.741076,Browse,Desktop,West,Organic,Fashion,0.0,Yes
USR-01879,SES-01879,2025-12-23 14:03:17.195875,Browse,Tablet,West,Google Ads,Fashion,0.0,Yes
USR-01880,SES-01880,2026-01-02 06:19:43.933714,Browse,Desktop,East,Google Ads,Beauty,0.0,Yes
USR-01881,SES-01881,2025-12-28 22:18:12.173456,Browse,Mobile,South,Google Ads,Beauty,0.0,Yes
USR-01882,SES-01882,2026-01-05 16:16:22.828091,Browse,Mobile,North,Organic,Sports,0.0,Yes
USR-01883,SES-01883,2025-12-21 02:05:22.014097,Browse,Tablet,West,Organic,Beauty,0.0,Yes
USR-01883,SES-01883,2025-12-21 02:07:22.014097,Add to Cart,Tablet,West,Organic,Beauty,0.0,Yes
USR-01883,SES-01883,2025-12-21 02:11:22.014097,Checkout,Tablet,West,Organic,Beauty,0.0,Yes
USR-01884,SES-01884,2025-12-22 07:19:48.936570,Browse,Mobile,West,Organic,Home,0.0,Yes
USR-01884,SES-01884,2025-12-22 07:24:48.936570,Add to Cart,Mobile,West,Organic,Home,0.0,Yes
USR-01885,SES-01885,2025-12-10 04:53:57.999251,Browse,Mobile,West,Social Media,Fashion,0.0,Yes
USR-01886,SES-01886,2025-12-12 17:08:11.906265,Browse,Tablet,North,Social Media,Fashion,0.0,Yes
USR-01886,SES-01886,2025-12-12 17:13:11.906265,Add to Cart,Tablet,North,Social Media,Fashion,0.0,Yes
USR-01887,SES-01887,2025-12-17 18:26:40.952561,Browse,Tablet,North,Google Ads,Fashion,0.0,Yes
USR-01887,SES-01887,2025-12-17 18:31:40.952561,Add to Cart,Tablet,North,Google Ads,Fashion,0.0,Yes
USR-01887,SES-01887,2025-12-17 18:35:40.952561,Checkout,Tablet,North,Google Ads,Fashion,0.0,Yes
USR-01887,SES-01887,2025-12-17 18:39:40.952561,Purchase,Tablet,North,Google Ads,Fashion,448.01,No
USR-01888,SES-01888,2025-12-20 01:12:01.676625,Browse,Mobile,West,Email,Electronics,0.0,Yes
USR-01888,SES-01888,2025-12-20 01:14:01.676625,Add to Cart,Mobile,West,Email,Electronics,0.0,Yes
USR-01889,SES-01889,2025-12-10 23:09:12.805337,Browse,Mobile,South,Email,Beauty,0.0,Yes
USR-01889,SES-01889,2025-12-10 23:11:12.805337,Add to Cart,Mobile,South,Email,Beauty,0.0,Yes
USR-01889,SES-01889,2025-12-10 23:16:12.805337,Checkout,Mobile,South,Email,Beauty,0.0,Yes
USR-01890,SES-01890,2025-12-11 12:31:37.064974,Browse,Tablet,East,Google Ads,Sports,0.0,Yes
USR-01890,SES-01890,2025-12-11 12:36:37.064974,Add to Cart,Tablet,East,Google Ads,Sports,0.0,Yes
USR-01891,SES-01891,2025-12-23 07:41:50.272467,Browse,Tablet,South,Email,Sports,0.0,Yes
USR-01891,SES-01891,2025-12-23 07:43:50.272467,Add to Cart,Tablet,South,Email,Sports,0.0,Yes
USR-01891,SES-01891,2025-12-23 07:48:50.272467,Checkout,Tablet,South,Email,Sports,0.0,Yes
USR-01892,SES-01892,2025-12-26 11:53:53.378112,Browse,Desktop,East,Social Media,Home,0.0,Yes
USR-01892,SES-01892,2025-12-26 11:57:53.378112,Add to Cart,Desktop,East,Social Media,Home,0.0,Yes
USR-01893,SES-01893,2025-12-23 13:40:44.596174,Browse,Mobile,West,Google Ads,Home,0.0,Yes
USR-01893,SES-01893,2025-12-23 13:44:44.596174,Add to Cart,Mobile,West,Google Ads,Home,0.0,Yes
USR-01894,SES-01894,2026-01-07 14:14:29.993716,Browse,Mobile,West,Organic,Fashion,0.0,Yes
USR-01895,SES-01895,2025-12-17 02:50:51.313864,Browse,Mobile,North,Organic,Sports,0.0,Yes
USR-01895,SES-01895,2025-12-17 02:55:51.313864,Add to Cart,Mobile,North,Organic,Sports,0.0,Yes
USR-01896,SES-01896,2026-01-01 00:11:11.176099,Browse,Tablet,East,Social Media,Sports,0.0,Yes
USR-01896,SES-01896,2026-01-01 00:16:11.176099,Add to Cart,Tablet,East,Social Media,Sports,0.0,Yes
USR-01896,SES-01896,2026-01-01 00:20:11.176099,Checkout,Tablet,East,Social Media,Sports,0.0,Yes
USR-01897,SES-01897,2025-12-11 11:12:18.142380,Browse,Tablet,West,Google Ads,Electronics,0.0,Yes
USR-01897,SES-01897,2025-12-11 11:17:18.142380,Add to Cart,Tablet,West,Google Ads,Electronics,0.0,Yes
USR-01898,SES-01898,2025-12-17 20:42:55.516435,Browse,Mobile,West,Email,Electronics,0.0,Yes
USR-01899,SES-01899,2025-12-25 01:19:22.147353,Browse,Desktop,North,Google Ads,Beauty,0.0,Yes
USR-01899,SES-01899,2025-12-25 01:21:22.147353,Add to Cart,Desktop,North,Google Ads,Beauty,0.0,Yes
USR-01899,SES-01899,2025-12-25 01:24:22.147353,Checkout,Desktop,North,Google Ads,Beauty,0.0,Yes
